,ADDRESS,RA_REGNO,CMP_NM,위도,경도,GU
1138,서울특별시 강남구 삼성로 11,9250-9003,닥터공인중개사사무소,37.4844402093504,127.067960222798,강남구
1139,서울특별시 강남구 삼성로 11,9250-7586,세진공인중개사사무소,37.4844402093504,127.067960222798,강남구
1140,서울특별시 강남구 삼성로 11,11680-2022-00487,왕(02-572-2001)단지내공인중개사사무소,37.4844402093504,127.067960222798,강남구
1141,서울특별시 강남구 삼성로 11,11680-2020-00309,개포랜드팜공인중개사사무소,37.4844402093504,127.067960222798,강남구
1142,서울특별시 강남구 삼성로 11,11200-2018-00065,명품(단지내)공인중개사사무소,37.4844402093504,127.067960222798,강남구
1143,서울특별시 강남구 삼성로 11,11680-2023-00184,개포양지공인중개사사무소,37.4844402093504,127.067960222798,강남구
1144,서울특별시 강남구 삼성로 11,11440-2019-00116,(단지내)윤공인중개사사무소,37.4844402093504,127.067960222798,강남구
1145,서울특별시 강남구 삼성로 11,11680-2022-00467,개포이화공인중개사사무소,37.4844402093504,127.067960222798,강남구
1146,서울특별시 강남구 삼성로 11,11680-2022-00131,개포자이공인중개사사무소,37.4844402093504,127.067960222798,강남구
1147,서울특별시 강남구 삼성로 11,11680-2022-00456,개포TOP(단지내)공인중개사사무소,37.4844402093504,127.067960222798,강남구
1148,서울특별시 강남구 삼성로 14,11680-2023-00125,개포자이수정부동산중개,37.4861548149371,127.068451024326,강남구
1149,서울특별시 강남구 삼성로 14,가-9250-2653,대한부동산중개사무소,37.4861548149371,127.068451024326,강남구
1150,서울특별시 강남구 삼성로 14,11710-2022-00077,중앙(단지내)공인중개사사무소,37.4861548149371,127.068451024326,강남구
1151,서울특별시 강남구 삼성로 14,9250-11418,서울공인중개사사무소,37.4861548149371,127.068451024326,강남구
1152,서울특별시 강남구 삼성로 14,9250-11647,(단지내)개포자이프레지던스공인중개사사무소,37.4861548149371,127.068451024326,강남구
1153,서울특별시 강남구 삼성로 14,11680-2022-00473,이화(단지내)공인중개사사무소,37.4861548149371,127.068451024326,강남구
1154,서울특별시 강남구 삼성로 14,11680-2023-00113,대한(단지내)공인중개사사무소,37.4861548149371,127.068451024326,강남구
1155,서울특별시 강남구 삼성로 150,11680-2022-00272,금성공인중개사사무소,37.4956953356085,127.068564672209,강남구
1156,서울특별시 강남구 삼성로 150,9250-11925,한보공인중개사사무소,37.4956953356085,127.068564672209,강남구
1157,서울특별시 강남구 삼성로 150,9250-7059,제일부동산공인중개사사무소,37.4956953356085,127.068564672209,강남구
1158,서울특별시 강남구 삼성로 150,11680-2015-00231,한결공인중개사사무소,37.4956953356085,127.068564672209,강남구
1159,서울특별시 강남구 삼성로 150,9250-9584,미도현대공인중개사사무소,37.4956953356085,127.068564672209,강남구
1160,서울특별시 강남구 삼성로 150,9250-10599,금빛공인중개사사무소,37.4956953356085,127.068564672209,강남구
1161,서울특별시 강남구 삼성로 150,11680-2019-00016,미래공인중개사사무소,37.4956953356085,127.068564672209,강남구
1162,서울특별시 강남구 삼성로 150,9250-10761,미도금성공인중개사사무소,37.4956953356085,127.068564672209,강남구
1163,서울특별시 강남구 삼성로 150,11680-2022-00523,미도하나공인중개사사무소,37.4956953356085,127.068564672209,강남구
1164,서울특별시 강남구 삼성로 150,9250-11097,반도공인중개사사무소,37.4956953356085,127.068564672209,강남구
1165,서울특별시 강남구 삼성로 150,9250-9708,금풍공인중개사사무소,37.4956953356085,127.068564672209,강남구
1166,서울특별시 강남구 삼성로 150,9250-10890,미도탑공인중개사사무소,37.4956953356085,127.068564672209,강남구
1167,서울특별시 강남구 삼성로 150,9250-8072,서울공인중개사사무소,37.4956953356085,127.068564672209,강남구
1168,서울특별시 강남구 삼성로 150,9250-9795,강남공인중개사사무소,37.4956953356085,127.068564672209,강남구
1169,서울특별시 강남구 삼성로 150,11680-2017-00188,미도공인중개사사무소,37.4956953356085,127.068564672209,강남구
1170,서울특별시 강남구 삼성로 150,11680-2021-00237,골드공인중개사사무소,37.4956953356085,127.068564672209,강남구
1171,서울특별시 강남구 삼성로 150,11680-2022-00391,남양공인중개사사무소,37.4956953356085,127.068564672209,강남구
1172,서울특별시 강남구 삼성로 150,9250-12260,중앙공인중개사사무소,37.4956953356085,127.068564672209,강남구
1173,서울특별시 강남구 삼성로 150,11680-2021-00445,하나(557-0123)공인중개사사무소,37.4956953356085,127.068564672209,강남구
1174,서울특별시 강남구 삼성로 150,9250-12216,대지공인중개사사무소,37.4956953356085,127.068564672209,강남구
1175,서울특별시 강남구 삼성로 150,11680-2016-00427,우리공인중개사사무소,37.4956953356085,127.068564672209,강남구
1176,서울특별시 강남구 삼성로 150,9250-10335,연세공인중개사사무소,37.4956953356085,127.068564672209,강남구
1177,서울특별시 강남구 삼성로 150,11680-2017-00497,동남공인중개사사무소,37.4956953356085,127.068564672209,강남구
1178,서울특별시 강남구 삼성로 150,9250-12280,미도서울공인중개사사무소,37.4956953356085,127.068564672209,강남구
1179,서울특별시 강남구 삼성로 150,9250-3531,부동산랜드삼성공인중개사사무소,37.4956953356085,127.068564672209,강남구
1180,서울특별시 강남구 삼성로 151,9250-10619,메인(538-3454)공인중개사사무소,37.493154981993,127.062999980103,강남구
1181,서울특별시 강남구 삼성로 151,11680-2017-00010,제이스공인중개사사무소,37.493154981993,127.062999980103,강남구
1182,서울특별시 강남구 삼성로 151,9250-8359,아성공인중개사사무소,37.493154981993,127.062999980103,강남구
1183,서울특별시 강남구 삼성로 151,11680-2022-00058,대성공인중개사사무소,37.493154981993,127.062999980103,강남구
1184,서울특별시 강남구 삼성로 151,11680-2023-00415,대영공인중개사사무소,37.493154981993,127.062999980103,강남구
1185,서울특별시 강남구 삼성로 151,11680-2022-00264,황금공인중개사사무소,37.493154981993,127.062999980103,강남구
1186,서울특별시 강남구 삼성로 151,11680-2019-00537,신화공인중개사사무소,37.493154981993,127.062999980103,강남구
1187,서울특별시 강남구 삼성로 155,9250-5779,대치퍼스트공인중개사사무소,37.4938813994708,127.062951852624,강남구
1188,서울특별시 강남구 삼성로 212,11710-2016-00026,대치탑공인중개사사무소,37.4996157705058,127.065915414443,강남구
1189,서울특별시 강남구 삼성로 212,9250-11309,복음공인중개사사무소,37.4996157705058,127.065915414443,강남구
1190,서울특별시 강남구 삼성로 212,9250-3563,칠성공인중개사사무소,37.4996157705058,127.065915414443,강남구
1191,서울특별시 강남구 삼성로 212,11680-2017-00306,대가공인중개사사무소,37.4996157705058,127.065915414443,강남구
1192,서울특별시 강남구 삼성로 212,11170-2018-00047,소나무공인중개사사무소,37.4996157705058,127.065915414443,강남구
1193,서울특별시 강남구 삼성로 212,11680-2017-00143,은마뱅크공인중개사사무소,37.4996157705058,127.065915414443,강남구
1194,서울특별시 강남구 삼성로 212,11680-2022-00295,대치동하나공인중개사사무소,37.4996157705058,127.065915414443,강남구
1195,서울특별시 강남구 삼성로 212,11680-2023-00046,명성공인중개사사무소,37.4996157705058,127.065915414443,강남구
1196,서울특별시 강남구 삼성로 212,9250-5169,금탑공인중개사사무소,37.4996157705058,127.065915414443,강남구
1197,서울특별시 강남구 삼성로 212,9250-12273,은마래미안공인중개사사무소,37.4996157705058,127.065915414443,강남구
1198,서울특별시 강남구 삼성로 212,9250-5670,엘리트공인중개사사무소,37.4996157705058,127.065915414443,강남구
1199,서울특별시 강남구 삼성로 212,9250-8319,신대치공인중개사사무소,37.4996157705058,127.065915414443,강남구
1200,서울특별시 강남구 삼성로 212,11740-2015-00065,초원한방부동산공인중개사사무소,37.4996157705058,127.065915414443,강남구
1201,서울특별시 강남구 삼성로 212,9250-9287,조은공인중개사사무소,37.4996157705058,127.065915414443,강남구
1202,서울특별시 강남구 삼성로 212,11680-2019-00276,금마로공인중개사사무소,37.4996157705058,127.065915414443,강남구
1203,서울특별시 강남구 삼성로 212,9250-10600,우리공인중개사사무소,37.4996157705058,127.065915414443,강남구
1204,서울특별시 강남구 삼성로 212,11680-2015-00412,강남은마공인중개사사무소,37.4996157705058,127.065915414443,강남구
1205,서울특별시 강남구 삼성로 212,11680-2022-00205,대성공인중개사사무소,37.4996157705058,127.065915414443,강남구
1206,서울특별시 강남구 삼성로 212,11680-2016-00302,서울공인중개사사무소,37.4996157705058,127.065915414443,강남구
1207,서울특별시 강남구 삼성로 212,11680-2022-00267,동아공인중개사사무소,37.4996157705058,127.065915414443,강남구
1208,서울특별시 강남구 삼성로 212,11680-2020-00330,성창공인중개사사무소,37.4996157705058,127.065915414443,강남구
1209,서울특별시 강남구 삼성로 212,11680-2016-00172,대우공인중개사사무소,37.4996157705058,127.065915414443,강남구
1210,서울특별시 강남구 삼성로 212,11680-2016-00433,명지공인중개사사무소,37.4996157705058,127.065915414443,강남구
1211,서울특별시 강남구 삼성로 212,9250-9806,소망공인중개사사무소,37.4996157705058,127.065915414443,강남구
1212,서울특별시 강남구 삼성로 212,11680-2015-00494,스타공인중개사사무소,37.4996157705058,127.065915414443,강남구
1213,서울특별시 강남구 삼성로 212,11680-2023-00257,삼일공인중개사사무소,37.4996157705058,127.065915414443,강남구
1214,서울특별시 강남구 삼성로 212,41113-2018-00158,부동산마트공인중개사사무소,37.4996157705058,127.065915414443,강남구
1215,서울특별시 강남구 삼성로 212,11680-2020-00554,법무사하은경공인중개사사무소,37.4996157705058,127.065915414443,강남구
1216,서울특별시 강남구 삼성로 212,11680-2021-00015,에덴공인중개사사무소,37.4996157705058,127.065915414443,강남구
1217,서울특별시 강남구 삼성로 212,가-3610-2249,금성공인중개사사무소,37.4996157705058,127.065915414443,강남구
1218,서울특별시 강남구 삼성로 212,9250-5548,래미안공인중개사사무소,37.4996157705058,127.065915414443,강남구
1219,서울특별시 강남구 삼성로 212,9250-1434,삼보공인중개사사무소,37.4996157705058,127.065915414443,강남구
1220,서울특별시 강남구 삼성로 212,11680-2018-00191,주식회사강남부동산중개법인,37.4996157705058,127.065915414443,강남구
1221,서울특별시 강남구 삼성로 212,9250-2512,은마공인중개사사무소,37.4996157705058,127.065915414443,강남구
1222,서울특별시 강남구 삼성로 212,11680-2020-00526,강남삼성공인중개사사무소,37.4996157705058,127.065915414443,강남구
1223,서울특별시 강남구 삼성로 229,9250-9778,한터공인중개사사무소,37.4976002704998,127.06112908795,강남구
1224,서울특별시 강남구 삼성로 307,11680-2018-00271,붐플러스공인중개사사무소,37.4994121734028,127.06029257756,강남구
1225,서울특별시 강남구 삼성로 308,11680-2016-00402,뉴뱅크공인중개사사무소,37.4996674277764,127.060821135085,강남구
1226,서울특별시 강남구 삼성로 314,11680-2023-00209,신현대부동산공인중개사사무소,37.5000580230843,127.060627955433,강남구
1227,서울특별시 강남구 삼성로 324,9250-4303,현대공인중개사사무소,37.5008375535508,127.060137997529,강남구
1228,서울특별시 강남구 삼성로 324,11680-2020-00229,대치부동산공인중개사사무소,37.5008375535508,127.060137997529,강남구
1229,서울특별시 강남구 삼성로 324,11680-2020-00182,정선우공인중개사사무소,37.5008375535508,127.060137997529,강남구
1230,서울특별시 강남구 삼성로 329,나-9250-281,에덴부동산중개사무소,37.5010212748665,127.059413456816,강남구
1231,서울특별시 강남구 삼성로 347,9250-8237,쌍용공인중개사사무소,37.5025261091151,127.058562377245,강남구
1232,서울특별시 강남구 삼성로 350,11680-2021-00196,레이지앤트공인중개사사무소,37.5028572092895,127.059143825482,강남구
1233,서울특별시 강남구 삼성로 38,11680-2022-00416,대왕공인중개사사무소,37.4886879268822,127.066845330996,강남구
1234,서울특별시 강남구 삼성로 38,11680-2018-00295,국민공인중개사사무소,37.4886879268822,127.066845330996,강남구
1235,서울특별시 강남구 삼성로 38,11680-2017-00086,개포하늘공인중개사사무소,37.4886879268822,127.066845330996,강남구
1236,서울특별시 강남구 삼성로 38,9250-8946,뉴21세기부동산공인중개사사무소,37.4886879268822,127.066845330996,강남구
1237,서울특별시 강남구 삼성로 38,9250-6490,개포공인중개사사무소,37.4886879268822,127.066845330996,강남구
1238,서울특별시 강남구 삼성로 417,11680-2022-00228,메타공인중개사사무소,37.5045959726835,127.057495005511,강남구
1239,서울특별시 강남구 삼성로 417,9250-7824,커머스공인중개사사무소,37.5045959726835,127.057495005511,강남구
1240,서울특별시 강남구 삼성로 417,11680-2017-00505,이화공인중개사사무소,37.5045959726835,127.057495005511,강남구
1241,서울특별시 강남구 삼성로 422,9250-9070,메리트컨설팅공인중개사사무소,37.5046687524767,127.058091306853,강남구
1242,서울특별시 강남구 삼성로 508,11680-2023-00370,풀림공인중개사사무소,37.5077739637597,127.056632783118,강남구
1243,서울특별시 강남구 삼성로 508,9250-10426,LG트윈텔공인중개사사무소,37.5077739637597,127.056632783118,강남구
1244,서울특별시 강남구 삼성로 508,가-9250-1378,신덕부동산중개사무소,37.5077739637597,127.056632783118,강남구
1245,서울특별시 강남구 삼성로 508,11680-2019-00425,엘엠에스부동산중개,37.5077739637597,127.056632783118,강남구
1246,서울특별시 강남구 삼성로 511,11680-2018-00139,주식회사 피케이리얼티부동산중개,37.5076641818489,127.055577805588,강남구
1247,서울특별시 강남구 삼성로 517,9250-7900,삼성채널리저브공인중개사사무소,37.5079854660981,127.055223583203,강남구
1248,서울특별시 강남구 삼성로 517,9250-11281,삼성OK공인중개사사무소,37.5079854660981,127.055223583203,강남구
1249,서울특별시 강남구 삼성로 517,11680-2016-00146,서진공인중개사사무소,37.5079854660981,127.055223583203,강남구
1250,서울특별시 강남구 삼성로 517,9250-9493,랜드마크공인중개사사무소,37.5079854660981,127.055223583203,강남구
1251,서울특별시 강남구 삼성로 535,9250-8563,두꺼비공인중개사사무소,37.5096172656352,127.054664015136,강남구
1252,서울특별시 강남구 삼성로 548,9250-10933,서울공인중개사사무소,37.5106173003053,127.055030980435,강남구
1253,서울특별시 강남구 삼성로 548,11680-2018-00111,MY공인중개사사무소,37.5106173003053,127.055030980435,강남구
1254,서울특별시 강남구 삼성로 549,11680-2020-00369,홈런공인중개사사무소,37.5106008934452,127.054270559443,강남구
1255,서울특별시 강남구 삼성로 555,11680-2020-00163,포지션부동산중개법인주식회사,37.5110163357276,127.053900663553,강남구
1256,서울특별시 강남구 삼성로 557,11680-2023-00103,강남에비뉴부동산중개,37.5112246501292,127.053895836665,강남구
1257,서울특별시 강남구 삼성로 612,11680-2017-00548,금잔디공인중개사사무소,37.514378786536,127.05291833469,강남구
1258,서울특별시 강남구 삼성로 642,11680-2018-00094,다온공인중개사사무소,37.517401366555,127.051322820558,강남구
1259,서울특별시 강남구 삼성로 651,9250-8398,크로바부동산라클래시공인중개사사무소,37.5183513056476,127.050036535644,강남구
1260,서울특별시 강남구 삼성로 651,11680-2021-00434,라클래시오성공인중개사사무소,37.5183513056476,127.050036535644,강남구
1261,서울특별시 강남구 삼성로 706,9250-7633,삼성공인중개사사무소,37.5193424765552,127.050302008586,강남구
1262,서울특별시 강남구 삼성로 721,11680-2023-00311,빌딩유니버스부동산중개법인주식회사,37.5200643058897,127.049146860404,강남구
1263,서울특별시 강남구 삼성로 723,11680-2018-00557,엘리트부동산중개법인 유한회사,37.5201163182085,127.049088072137,강남구
1264,서울특별시 강남구 삼성로 754,11680-2022-00186,아노블리부동산중개법인주식회사,37.5224340617256,127.048642979162,강남구
1265,서울특별시 강남구 삼성로100길 8,11680-2021-00472,주식회사신태양부동산중개법인,37.5094886664761,127.056064713421,강남구
1266,서울특별시 강남구 삼성로103길 12,11680-2018-00182,라솔공인중개사사무소,37.5103690964957,127.053410791714,강남구
1267,서울특별시 강남구 삼성로103길 12,11680-2017-00331,일등공인중개사사무소,37.5103690964957,127.053410791714,강남구
1268,서울특별시 강남구 삼성로103길 12,11350-2021-00116,삼성K공인중개사사무소,37.5103690964957,127.053410791714,강남구
